npcStationID,systemID,regionID,securityStatus,npcStationName
60012793,30003086,10000038,0.279867,Sahtogas IV - Moon 2 - Amarr Navy Logistic Support
60012796,30001002,10000012,-0.162519,G-G78S X - Moon 11 - Serpentis Corporation Chemical Refinery
60012799,30001005,10000012,-0.159361,OSY-UD IX - Moon 16 - Serpentis Corporation Chemical Storage
60012802,30001002,10000012,-0.162519,G-G78S XI - Moon 7 - Serpentis Corporation Chemical Refinery
60012805,30001012,10000012,-0.088037,PO4F-3 VI - Moon 18 - Serpentis Corporation Chemical Refinery
60012808,30001012,10000012,-0.088037,PO4F-3 VI - Moon 7 - Serpentis Corporation Chemical Refinery
60012811,30001012,10000012,-0.088037,PO4F-3 V - Moon 10 - Serpentis Corporation Chemical Refinery
60012814,30001016,10000012,-0.022751,HLW-HP VI - Moon 14 - Serpentis Corporation Chemical Refinery
60012817,30001016,10000012,-0.022751,HLW-HP III - Moon 5 - Serpentis Corporation Chemical Refinery
60012820,30001016,10000012,-0.022751,HLW-HP IV - Moon 1 - Serpentis Corporation Chemical Refinery
60012823,30001026,10000012,-0.019424,K-QWHE VII - Moon 11 - Serpentis Corporation Chemical Refinery
60012826,30001026,10000012,-0.019424,K-QWHE VI - Moon 15 - Serpentis Corporation Chemical Refinery
60012829,30001025,10000012,-0.018164,CL-85V V - Serpentis Corporation Chemical Storage
60012832,30001033,10000012,-0.130312,QFEW-K V - Moon 1 - Serpentis Corporation Chemical Refinery
60012835,30001030,10000012,-0.087508,S1DP-Y VIII - Moon 15 - Serpentis Corporation Reprocessing Facility
60012838,30001034,10000012,-0.202599,CVY-UC IX - Moon 17 - Serpentis Corporation Reprocessing Facility
60012841,30001038,10000012,-0.012514,LJ-YSW IV - Moon 2 - Serpentis Corporation Reprocessing Facility
60012844,30001042,10000012,-0.061845,CL-1JE V - Moon 1 - Serpentis Corporation Chemical Refinery
60012847,30001042,10000012,-0.061845,CL-1JE V - Moon 3 - Serpentis Corporation Chemical Refinery
60012850,30001045,10000012,-0.022101,Utopia VI - Moon 6 - Serpentis Corporation Chemical Refinery
60012853,30001045,10000012,-0.022101,Utopia VI - Moon 12 - Serpentis Corporation Chemical Refinery
60012856,30001046,10000012,-0.007396,Jorund VII - Moon 2 - Serpentis Corporation Chemical Refinery
60012859,30004623,10000058,-0.124803,Serpentis Prime VIII - Moon 2 - Serpentis Corporation Chemical Refinery
60012862,30004619,10000058,-0.084509,A-1CON X - Moon 10 - Serpentis Corporation Chemical Storage
60012865,30004621,10000058,-0.154704,WY-9LL IX - Moon 1 - Serpentis Corporation Reprocessing Facility
60012868,30001001,10000012,-0.124763,H-ADOC IV - Moon 1 - Guardian Angels Assembly Plant
60012871,30001003,10000012,-0.13305,UW9B-F X - Guardian Angels Logistic Support
60012874,30001010,10000012,-0.059471,D87E-A VII - Moon 6 - Guardian Angels Assembly Plant
60012877,30001012,10000012,-0.088037,PO4F-3 V - Moon 6 - Guardian Angels Assembly Plant
60012880,30001016,10000012,-0.022751,HLW-HP VI - Moon 7 - Guardian Angels Assembly Plant
60012883,30001018,10000012,-0.032974,RA-NXN VII - Moon 18 - Guardian Angels Assembly Plant
60012886,30001024,10000012,-0.007013,YKE4-3 III - Moon 1 - Guardian Angels Testing Facilities
60012889,30001025,10000012,-0.018164,CL-85V VI - Moon 8 - Guardian Angels Assembly Plant
60012892,30001033,10000012,-0.130312,QFEW-K VI - Moon 1 - Guardian Angels Assembly Plant
60012895,30001033,10000012,-0.130312,QFEW-K IV - Guardian Angels Assembly Plant
60012898,30001041,10000012,-0.017343,G-0Q86 VII - Moon 1 - Guardian Angels Assembly Plant
60012901,30001043,10000012,-0.119813,J4UD-J VI - Moon 3 - Guardian Angels Testing Facilities
60012904,30001048,10000012,-0.041773,Litom XI - Moon 2 - Guardian Angels Assembly Plant
60012907,30001044,10000012,-0.014633,Hemin VII - Moon 15 - Guardian Angels Logistic Support
60012910,30004617,10000058,-0.107308,YZ-LQL VI - Moon 19 - Guardian Angels Logistic Support
60012913,30004617,10000058,-0.107308,YZ-LQL VII - Moon 1 - Guardian Angels Assembly Plant
60012916,30005204,10000067,0.949,Yulai VIII - Moon 12 - DED Logistic Support
60012919,30005205,10000067,0.498364,Tarta IX - Moon 14 - DED Assembly Plant
60012922,30005204,10000067,0.949,Yulai X - DED Assembly Plant
60012925,30005323,10000068,0.775814,Sortet VI - Moon 5 - DED Logistic Support
60012928,30005328,10000068,0.398014,Reblier VIII - Moon 7 - DED Logistic Support
60012931,30005322,10000068,0.822736,Scolluzer VI - DED Logistic Support
60012934,30002249,10000043,0.363668,Ruchy I - DED Testing Facilities
60012937,30002242,10000043,0.703849,Mamenkhanar IX - Moon 11 - DED Logistic Support
60012940,30002246,10000043,0.449944,Neziel I - DED Assembly Plant
60012943,30000052,10000001,0.799901,Maspah V - Moon 6 - DED Assembly Plant
60012946,30000052,10000001,0.799901,Maspah IV - Moon 7 - DED Assembly Plant
60012949,30000051,10000001,0.649137,Juddi VII - DED Logistic Support
60012952,30002260,10000043,0.551632,Esteban VIII - Moon 4 - DED Logistic Support
60012955,30002262,10000043,0.581325,Nalu VII - Moon 7 - DED Testing Facilities
60012958,30002259,10000043,0.706806,Sahdil III - DED Logistic Support
60012961,30001693,10000020,0.857557,Perdan VI - Moon 16 - DED Testing Facilities
60012964,30001689,10000020,0.645109,Asesamy VI - Moon 8 - DED Assembly Plant
60012967,30001690,10000020,0.791946,Hostni VII - Moon 18 - DED Assembly Plant
60012970,30002060,10000042,0.247392,Evati IX - Moon 1 - DED Assembly Plant
60012973,30002065,10000042,0.237848,Lasleinur VI - Moon 17 - DED Assembly Plant
60012976,30002062,10000042,0.115855,Todifrauan VII - Moon 8 - DED Assembly Plant
60012979,30001674,10000020,0.891444,Hilaban II - Moon 5 - DED Testing Facilities
60012982,30001669,10000020,0.684396,Pimebeka VII - Moon 13 - DED Logistic Support
60012985,30001671,10000020,0.832134,Tash-Murkon Prime III - Moon 1 - DED Assembly Plant
60012988,30005319,10000068,0.550235,Raneilles V - Moon 2 - DED Assembly Plant
60012991,30005319,10000068,0.550235,Raneilles III - DED Assembly Plant
60012994,30005315,10000068,0.943509,Eletta VII - Moon 7 - DED Logistic Support
60012997,30004284,10000054,0.103369,Defsunun IV - Moon 1 - DED Assembly Plant
60013000,30004281,10000054,0.344131,Jerhesh VI - Moon 11 - DED Logistic Support
60013003,30004280,10000054,0.28601,Nalnifan IV - Moon 2 - DED Assembly Plant
60013006,30000087,10000001,0.701676,Gelhan V - Moon 10 - DED Logistic Support
60013009,30000087,10000001,0.701676,Gelhan V - Moon 1 - DED Assembly Plant
60013012,30000084,10000001,0.794778,Asghatil IX - Moon 3 - DED Assembly Plant
60013015,30005069,10000065,0.554274,Nahol X - Moon 2 - DED Assembly Plant
60013018,30005069,10000065,0.554274,Nahol II - Moon 1 - DED Assembly Plant
60013021,30005069,10000065,0.554274,Nahol IV - DED Assembly Plant
60013024,30000030,10000001,0.573076,Kasrasi IX - Moon 7 - DED Assembly Plant
60013027,30000024,10000001,0.840835,Kiereend VII - Moon 3 - DED Assembly Plant
60013030,30000025,10000001,0.803266,Rashy VI - DED Assembly Plant
60013033,30001644,10000020,0.572842,Tividu IV - Moon 10 - DED Assembly Plant
60013036,30001644,10000020,0.572842,Tividu IV - Moon 3 - DED Assembly Plant
60013039,30001646,10000020,0.597392,Goram VII - Moon 4 - DED Assembly Plant
60013042,30000202,10000002,0.456966,Mastakomon IX - Moon 3 - DED Assembly Plant
60013045,30000205,10000002,0.346931,Obe VI - Moon 2 - DED Testing Facilities
60013048,30000202,10000002,0.456966,Mastakomon XI - Moon 2 - DED Assembly Plant
60013051,30001002,10000012,-0.162519,G-G78S XI - Moon 3 - Dominations Assembly Plant
60013054,30001013,10000012,-0.300095,J7A-UR VI - Dominations Testing Facilities
60013057,30001021,10000012,-0.0631,XX9-WV VII - Moon 1 - Dominations Logistic Support
60013060,30001026,10000012,-0.019424,K-QWHE VII - Moon 8 - Dominations Assembly Plant
60013063,30001032,10000012,-0.079987,M-N7WD VIII - Moon 12 - Dominations Assembly Plant
60013066,30001038,10000012,-0.012514,LJ-YSW VII - Moon 11 - Dominations Logistic Support
60013069,30001045,10000012,-0.022101,Utopia VI - Moon 22 - Dominations Assembly Plant
60013072,30004621,10000058,-0.154704,WY-9LL VIII - Moon 3 - Dominations Testing Facilities
60013075,30001978,10000023,-0.141435,X-7OMU IV - Moon 16 - Food Relief Plantation
60013078,30001983,10000023,-0.239697,ROIR-Y II - Moon 2 - Food Relief Food Packaging
60013081,30001484,10000017,-0.102718,9-ERCP VIII - Genolution Biotech Production
60013084,30001484,10000017,-0.102718,9-ERCP V - Genolution Biotech Production
60013087,30001485,10000017,-0.040371,KN7M-N VI - Moon 3 - Genolution Biotech Research Center
60013090,30001485,10000017,-0.040371,KN7M-N IV - Moon 4 - Genolution Biotech Research Center
60013093,30003078,10000038,0.592004,Erkinen XII - Moon 8 - Genolution Biotech Production
60013096,30003074,10000038,0.542635,Sasiekko I - Genolution Biotech Production
60013099,30003077,10000038,0.402339,Uusanen IV - Moon 2 - Genolution Biotech Production
60013102,30003071,10000038,0.4146,Anka IV - Moon 15 - Genolution Biotech Production
60013105,30001368,10000016,0.605931,Uemisaisen VII - Moon 12 - Genolution Biotech Production
60013108,30001369,10000016,0.51257,Sotrentaira VII - Moon 3 - Genolution Biotech Production
60013111,30001371,10000016,0.634758,Erenta VI - Moon 6 - Genolution Biotech Production
60013114,30001373,10000016,0.453233,Raussinen XI - Moon 2 - Genolution Biotech Research Center
60013117,30005208,10000067,0.442405,Ziasad IX - Moon 3 - Genolution Biotech Production
60013120,30005212,10000067,0.35355,Toon VIII - Moon 2 - Genolution Biotech Research Center
60013123,30005209,10000067,0.456226,Sibe VI - Moon 1 - Genolution Biotech Production
60013126,30005211,10000067,0.368477,Zarer VI - Moon 10 - Genolution Biotech Production
60013129,30001682,10000020,0.236506,Keshirou IX - Moon 4 - Genolution Biotech Production
60013132,30001682,10000020,0.236506,Keshirou VIII - Moon 2 - Genolution Biotech Production
60013135,30001686,10000020,0.37302,Rethan VII - Moon 21 - Genolution Biotech Production
60013138,30001685,10000020,0.269502,Ordat I - Genolution Biotech Production
60013141,30000194,10000002,0.3844,Otsela VI - Moon 17 - Genolution Biotech Production
60013144,30000193,10000002,0.500279,Vouskiaho III - Genolution Biotech Production
60013147,30000189,10000002,0.528522,Kiainti VII - Genolution Biotech Production
60013150,30000190,10000002,0.493712,Vasala VI - Moon 10 - Genolution Biotech Production
60013153,30004298,10000054,0.089876,Tisot V - Moon 1 - Genolution Biotech Production
60013156,30004300,10000054,0.033684,Naga X - Moon 16 - Genolution Biotech Production
60013159,30004299,10000054,0.041499,Sakht VI - Moon 7 - Genolution Biotech Production
60013162,30004297,10000054,0.092313,Efu V - Moon 1 - Genolution Biotech Production
60013165,30001713,10000020,0.628312,Yasud VI - Moon 18 - Genolution Biotech Production
60013168,30001708,10000020,0.640194,Asezai I - Moon 1 - Genolution Biotech Production
60013171,30001708,10000020,0.640194,Asezai V - Moon 1 - Genolution Biotech Production
60013174,30001712,10000020,0.493032,Lari VI - Moon 4 - Genolution Biohazard Containment Facility
60013177,30001422,10000016,0.305869,Iitanmadan III - Moon 1 - Genolution Biotech Production
60013180,30001418,10000016,0.645797,Aikantoh IV - Moon 1 - Genolution Biohazard Containment Facility
60013183,30001423,10000016,0.582824,Jotenen II - Moon 1 - Genolution Biohazard Containment Facility
60013186,30001419,10000016,0.481114,Atai II - Moon 15 - Genolution Biotech Production
60013189,30002766,10000033,0.737108,Iivinen X - Moon 10 - Genolution Biohazard Containment Facility
60013192,30002763,10000033,0.91903,Tennen VIII - Moon 11 - Genolution Biotech Production
60013195,30002762,10000033,0.949,Yashunen III - Genolution Biotech Production
60013198,30002766,10000033,0.737108,Iivinen VIII - Moon 7 - Genolution Biohazard Containment Facility
60013201,30001441,10000016,0.119319,Tartoken III - Moon 3 - Genolution Biotech Production
60013204,30001437,10000016,0.338287,Tamo V - Moon 2 - Genolution Biotech Production
60013207,30001438,10000016,0.389715,Nannaras III - Moon 1 - Genolution Biotech Production
60013210,30001437,10000016,0.338287,Tamo I - Genolution Biotech Production
60013213,30003808,10000048,0.183318,Grispire IV - Moon 14 - Genolution Biotech Production
60013216,30003810,10000048,0.543845,Vivanier VI - Moon 5 - Genolution Biotech Production
60013219,30003808,10000048,0.183318,Grispire V - Moon 15 - Genolution Biotech Production
60013222,30003811,10000048,0.725927,Algasienan VI - Moon 4 - Genolution Biotech Production
60013225,30002573,10000030,0.949,Vullat VIII - Moon 1 - Genolution Biohazard Containment Facility
60013228,30002573,10000030,0.949,Vullat VII - Moon 11 - Genolution Biotech Research Center
60013231,30002572,10000030,0.876929,Hurjafren VII - Moon 10 - Genolution Biotech Production
60013234,30002571,10000030,0.897107,Oremmulf VII - Moon 11 - Genolution Biohazard Containment Facility
60013237,30002090,10000042,0.306094,Frerstorn VI - Genolution Biotech Production
60013240,30002093,10000042,0.263332,Gebuladi X - Moon 3 - Genolution Biotech Production
60013243,30002095,10000042,0.212796,Eszur I - Moon 1 - Genolution Biotech Production
60013246,30002093,10000042,0.263332,Gebuladi VIII - Moon 2 - Genolution Biotech Production
60013249,30002774,10000033,0.572713,Huttaken VI - Genolution Biotech Production
60013252,30002769,10000033,0.448785,Enderailen VIII - Moon 16 - Genolution Biotech Production
60013255,30002772,10000033,0.62936,Rairomon VIII - Moon 1 - Genolution Biohazard Containment Facility
60013258,30002771,10000033,0.475369,Kulelen V - Moon 18 - Genolution Biotech Production
60013261,30001290,10000015,-0.179321,6NJ8-V VI - Moon 6 - Guristas Production Shipyard
60013264,30001481,10000017,-0.069469,IAMZ-5 VIII - Moon 9 - Impro Factory
60013267,30001485,10000017,-0.040371,KN7M-N IV - Moon 7 - Impro Research Center
60013270,30003427,10000042,0.513562,Osvestmunnur VIII - Moon 10 - Impro Factory
60013273,30003423,10000042,0.542579,Nein VII - Moon 4 - Impro Factory
60013276,30005084,10000065,0.415573,Miroona IV - Moon 19 - Impro Factory
60013279,30005084,10000065,0.415573,Miroona IV - Moon 5 - Impro Factory
60013282,30003048,10000037,0.624878,Carirgnottin IX - Moon 5 - Impro Factory
60013285,30003052,10000037,0.708052,Tolle VI - Moon 6 - Impro Factory
60013288,30000185,10000002,0.503992,Airaken V - Moon 6 - Impro Warehouse
60013291,30000182,10000002,0.55235,Inaya IX - Moon 13 - Impro Factory
60013294,30002270,10000043,0.411113,Avair VII - Moon 12 - Impro Factory
60013297,30002275,10000043,0.496612,Clarelam VI - Moon 8 - Impro Research Center
60013300,30002725,10000032,0.342349,Goinard IV - Moon 5 - Impro Factory
60013303,30002724,10000032,0.642555,Assiettes IV - Impro Factory
60013306,30002578,10000030,0.475109,Otraren VI - Moon 16 - Impro Factory
60013309,30002574,10000030,0.317424,Hrondedir VII - Moon 15 - Impro Factory
60013312,30004273,10000054,0.163396,Soliara IX - Moon 13 - Impro Factory
60013315,30004275,10000054,0.114,Tukanas VIII - Moon 6 - Impro Factory
60013318,30002413,10000028,0.304135,Unertek IX - Moon 2 - Impro Factory
60013321,30002412,10000028,0.058349,Ennur IX - Moon 7 - Impro Research Center
60013324,30002672,10000032,0.715756,Inghenges V - Moon 15 - Impro Factory
60013327,30002672,10000032,0.715756,Inghenges VI - Moon 4 - Impro Factory
60013330,30003794,10000048,0.60528,Stacmon V - Impro Factory
60013333,30003794,10000048,0.60528,Stacmon VII - Moon 1 - Impro Factory
60013336,30003818,10000048,0.135812,Aulbres IX - Moon 22 - Impro Factory
60013339,30003818,10000048,0.135812,Aulbres VIII - Moon 15 - Impro Factory
60013342,30001685,10000020,0.269502,Ordat VI - Moon 2 - Impro Factory
60013345,30001681,10000020,0.420654,Teshkat VI - Impro Factory
60013348,30003572,10000044,0.119826,Vevelonel VI - Moon 1 - Impro Factory
60013351,30003568,10000044,0.272516,Meunvon IV - Moon 3 - Impro Factory
60013354,30005204,10000067,0.949,Yulai VIII - Inner Circle Tribunal
60013357,30003274,10000041,-0.040967,X-BV98 VIII - Moon 5 - Intaki Bank Depository
60013360,30003276,10000041,-0.038608,FD-MLJ VII - Moon 2 - Intaki Bank Depository
60013363,30003289,10000041,-0.234831,ZN0-SR V - Moon 7 - Intaki Bank Depository
60013366,30003289,10000041,-0.234831,ZN0-SR III - Intaki Bank Depository
60013369,30003323,10000041,-0.013113,TXW-EI I - Intaki Bank Depository
60013372,30003323,10000041,-0.013113,TXW-EI IX - Moon 2 - Intaki Bank Depository
60013375,30003344,10000041,-0.013906,KLYN-8 II - Moon 14 - Intaki Bank Depository
60013378,30003345,10000041,-0.023505,D85-VD VII - Intaki Bank Vault
60013381,30003269,10000041,-0.023411,F67E-Q VIII - Moon 2 - Intaki Commerce Trading Post
60013384,30003278,10000041,-0.125911,X-M2LR VI - Moon 8 - Intaki Commerce Warehouse
60013387,30003286,10000041,-0.156372,PC9-AY III - Intaki Commerce Trading Post
60013390,30003286,10000041,-0.156372,PC9-AY VIII - Moon 7 - Intaki Commerce Warehouse
60013393,30003314,10000041,-0.357557,DP34-U V - Moon 1 - Intaki Commerce Trading Post
60013396,30003318,10000041,-0.387648,MXYS-8 II - Intaki Commerce Warehouse
60013399,30003369,10000041,-0.416184,ZV-72W IX - Moon 1 - Intaki Commerce Trading Post
60013402,30003373,10000041,-0.390363,98Q-8O VII - Moon 16 - Intaki Commerce Trading Post
60013405,30003271,10000041,-0.019552,Poitot VI - Moon 17 - Intaki Space Police Assembly Plant
60013408,30003276,10000041,-0.038608,FD-MLJ VII - Moon 4 - Intaki Space Police Assembly Plant
60013411,30003311,10000041,-0.25679,IIRH-G VIII - Intaki Space Police Logistic Support
60013414,30003317,10000041,-0.252131,I0AB-R VI - Intaki Space Police Assembly Plant
60013417,30003287,10000041,-0.172372,T22-QI VI - Moon 9 - Intaki Space Police Testing Facilities
60013420,30003289,10000041,-0.234831,ZN0-SR VI - Moon 4 - Intaki Space Police Assembly Plant
60013423,30003353,10000041,-0.008893,RLL-9R IX - Intaki Space Police Assembly Plant
60013426,30003350,10000041,-0.005675,57-YRU IV - Moon 9 - Intaki Space Police Logistic Support
60013429,30003355,10000041,-0.02879,EF-F36 III - Moon 1 - Intaki Space Police Logistic Support
60013432,30003360,10000041,-0.034618,GRNJ-3 III - Intaki Space Police Testing Facilities
60013435,30003338,10000041,-0.046995,9GYL-O V - Moon 13 - Intaki Space Police Assembly Plant
60013438,30003339,10000041,-0.019453,VLGD-R V - Moon 3 - Intaki Space Police Logistic Support
60013441,30003294,10000041,-0.070531,V4-L0X IV - Moon 1 - Intaki Space Police Assembly Plant
60013444,30003297,10000041,-0.160034,1-NKVT X - Intaki Space Police Logistic Support
60013447,30003368,10000041,-0.445749,S-U8A4 V - Intaki Space Police Logistic Support
60013450,30003373,10000041,-0.390363,98Q-8O V - Moon 8 - Intaki Space Police Assembly Plant
60013453,30003342,10000041,-0.009272,Y-W6GF VIII - Moon 17 - Intaki Space Police Logistic Support
60013456,30003343,10000041,-0.012945,KFR-ZE VII - Moon 6 - Intaki Space Police Assembly Plant
60013459,30003330,10000041,-0.219249,0LTQ-C V - Moon 18 - Intaki Space Police Assembly Plant
60013462,30003327,10000041,-0.184234,BMNV-P XI - Moon 11 - Intaki Space Police Assembly Plant
60013465,30003271,10000041,-0.019552,Poitot V - Moon 14 - Intaki Syndicate Bureau
60013468,30003275,10000041,-0.062467,2X-PQG III - Moon 17 - Intaki Syndicate Academy
60013471,30003279,10000041,-0.091496,K5-JRD VIII - Moon 2 - Intaki Syndicate Bureau
60013474,30003338,10000041,-0.046995,9GYL-O VI - Moon 16 - Intaki Syndicate Bureau
60013477,30003339,10000041,-0.019453,VLGD-R III - Moon 2 - Intaki Syndicate Academy
60013480,30003338,10000041,-0.046995,9GYL-O V - Moon 9 - Intaki Syndicate Bureau
60013483,30003333,10000041,-0.246618,RF-GGF V - Intaki Syndicate Academy
60013486,30003335,10000041,-0.086757,A-SJ8X VII - Moon 1 - Intaki Syndicate Bureau
60013489,30003329,10000041,-0.165359,31-MLU X - Moon 8 - Intaki Syndicate Bureau
60013492,30003305,10000041,-0.334748,A-ZLHX VII - Moon 2 - Intaki Syndicate Bureau
60013495,30003305,10000041,-0.334748,A-ZLHX XI - Moon 1 - Intaki Syndicate Bureau
60013498,30003307,10000041,-0.376813,Y9G-KS VI - Moon 14 - Intaki Syndicate Bureau
60013501,30003363,10000041,-0.009063,CIS-7X VII - Intaki Syndicate Bureau
60013504,30003361,10000041,-0.004874,VSIG-K VIII - Moon 1 - Intaki Syndicate Bureau
60013507,30003363,10000041,-0.009063,CIS-7X IX - Moon 6 - Intaki Syndicate Bureau
60013510,30003342,10000041,-0.009272,Y-W6GF IX - Moon 3 - Intaki Syndicate Bureau
60013513,30003344,10000041,-0.013906,KLYN-8 IV - Moon 21 - Intaki Syndicate Bureau
60013516,30003344,10000041,-0.013906,KLYN-8 IV - Moon 14 - Intaki Syndicate Academy
60013519,30003287,10000041,-0.172372,T22-QI VI - Moon 12 - Intaki Syndicate Academy
60013522,30003287,10000041,-0.172372,T22-QI VI - Moon 6 - Intaki Syndicate Academy
60013525,30003287,10000041,-0.172372,T22-QI V - Moon 14 - Intaki Syndicate Academy
60013528,30003324,10000041,-0.004728,3MOG-V X - Moon 2 - Intaki Syndicate Bureau
60013531,30003322,10000041,-0.013616,3KNK-A IX - Moon 12 - Intaki Syndicate Bureau
60013534,30003321,10000041,-0.031898,5-FGQI V - Moon 13 - Intaki Syndicate Academy
60013537,30003317,10000041,-0.252131,I0AB-R VI - Moon 2 - Intaki Syndicate Bureau
60013540,30003312,10000041,-0.246905,35-RK9 IX - Moon 4 - Intaki Syndicate Bureau
60013543,30003318,10000041,-0.387648,MXYS-8 IV - Moon 1 - Intaki Syndicate Treasury
60013546,30003284,10000041,-0.135094,M2-CF1 X - Moon 3 - Intaki Syndicate Bureau
60013549,30003280,10000041,-0.157213,6-CZ49 VI - Moon 6 - Intaki Syndicate Bureau
60013552,30003281,10000041,-0.160266,EZA-FM IV - Intaki Syndicate Bureau
60013555,30001480,10000017,-0.079888,54-VNO XI - Moon 2 - Jove Navy Testing Facilities
60013558,30001480,10000017,-0.079888,54-VNO V - Moon 2 - Jove Navy Assembly Plant
60013561,30001480,10000017,-0.079888,54-VNO X - Jove Navy Assembly Plant
60013564,30001631,10000019,-0.045009,T-YWDD VII - Moon 13 - Jove Navy Assembly Plant
60013567,30001633,10000019,-0.101223,T-C5A0 X - Moon 9 - Jove Navy Logistic Support
60013570,30001632,10000019,-0.065068,DLY-RG VIII - Moon 3 - Jove Navy Assembly Plant
60013573,30001492,10000017,-0.034132,6-NCE7 IV - Jove Navy Logistic Support
60013576,30001496,10000017,-0.032935,CZ-CED IV - Moon 18 - Jove Navy Assembly Plant
60013579,30001499,10000017,-0.023353,L-TPN0 II - Moon 2 - Jove Navy Testing Facilities
60013582,30001624,10000019,-0.033719,69A-54 VIII - Jove Navy Assembly Plant
60013585,30001629,10000019,-0.008386,BWO-UU VIII - Jove Navy Testing Facilities
60013588,30001628,10000019,-0.010469,PQWA-L VII - Jove Navy Assembly Plant
60013591,30001524,10000017,-0.37509,1C-TD6 X - Moon 4 - Jove Navy Testing Facilities
60013594,30001519,10000017,-0.279697,TO21-U VIII - Moon 1 - Jove Navy Assembly Plant
60013597,30001518,10000017,-0.28427,H7OL-I IV - Moon 6 - Jove Navy Assembly Plant
60013600,30001453,10000017,-0.077983,SQ-2XA II - Jove Navy Testing Facilities
60013603,30001453,10000017,-0.077983,SQ-2XA IV - Jove Navy Testing Facilities
60013606,30001449,10000017,-0.088264,PZP1-D IX - Moon 5 - Jove Navy Assembly Plant
60013609,30001603,10000019,-0.023295,6-HFD6 V - Moon 14 - Jove Navy Assembly Plant
60013612,30001603,10000019,-0.023295,6-HFD6 V - Moon 19 - Jove Navy Assembly Plant
60013615,30001600,10000019,-0.016288,9-BUSQ VII - Moon 4 - Jove Navy Assembly Plant
60013618,30001514,10000017,-0.286628,8-ULAA VI - Moon 13 - Jove Navy Testing Facilities
60013621,30001513,10000017,-0.321139,H-EDXD VIII - Moon 3 - Jove Navy Assembly Plant
60013624,30001515,10000017,-0.419956,KF1-DU VII - Moon 3 - Jove Navy Assembly Plant
60013627,30001508,10000017,-0.251666,I9D-0D VI - Moon 3 - Jove Navy Assembly Plant
60013630,30001507,10000017,-0.217057,LH-J8H X - Moon 1 - Jove Navy Assembly Plant
60013633,30001508,10000017,-0.251666,I9D-0D II - Jove Navy Assembly Plant
60013636,30001643,10000019,-0.006288,0IRK-R IX - Jove Navy Testing Facilities
60013639,30001637,10000019,-0.016974,FR-RCH IV - Moon 2 - Jove Navy Assembly Plant
60013642,30001638,10000019,-0.021389,FNS3-F VII - Moon 7 - Jove Navy Logistic Support
60013645,30001480,10000017,-0.079888,54-VNO X - Moon 3 - Jovian Directorate Bureau
60013648,30001483,10000017,-0.054043,PBXG-A IV - Moon 3 - Jovian Directorate Bureau
60013651,30001483,10000017,-0.054043,PBXG-A IV - Jovian Directorate Bureau
60013654,30001480,10000017,-0.079888,54-VNO VI - Moon 1 - Jovian Directorate Bureau
60013657,30001481,10000017,-0.069469,IAMZ-5 XII - Moon 2 - Jovian Directorate Bureau
60013660,30001480,10000017,-0.079888,54-VNO VIII - Moon 3 - Jovian Directorate Bureau
60013663,30001639,10000019,-0.010587,7BA-TK VI - Moon 4 - Jovian Directorate Bureau
60013666,30001637,10000019,-0.016974,FR-RCH I - Moon 11 - Jovian Directorate Bureau
60013669,30001643,10000019,-0.006288,0IRK-R VIII - Moon 3 - Jovian Directorate Academy
60013672,30001637,10000019,-0.016974,FR-RCH I - Moon 10 - Jovian Directorate Bureau
60013675,30001639,10000019,-0.010587,7BA-TK III - Moon 2 - Jovian Directorate Bureau
60013678,30001638,10000019,-0.021389,FNS3-F VII - Moon 3 - Jovian Directorate Academy
60013681,30001631,10000019,-0.045009,T-YWDD VII - Moon 18 - Jovian Directorate Bureau
60013684,30001632,10000019,-0.065068,DLY-RG X - Jovian Directorate Bureau
60013687,30001631,10000019,-0.045009,T-YWDD VII - Moon 1 - Jovian Directorate Bureau
60013690,30001633,10000019,-0.101223,T-C5A0 XII - Moon 17 - Jovian Directorate Bureau
60013693,30001631,10000019,-0.045009,T-YWDD V - Moon 5 - Jovian Directorate Bureau
60013696,30001631,10000019,-0.045009,T-YWDD VI - Moon 21 - Jovian Directorate Bureau
60013699,30001487,10000017,-0.43518,FO-3PJ III - Moon 2 - Jovian Directorate Bureau
60013702,30001487,10000017,-0.43518,FO-3PJ VI - Moon 11 - Jovian Directorate Bureau
60013705,30001490,10000017,-0.363308,X7-8IG VIII - Moon 9 - Jovian Directorate Treasury
60013708,30001487,10000017,-0.43518,FO-3PJ III - Moon 10 - Jovian Directorate Bureau
60013711,30001488,10000017,-0.472905,6-QXE6 VI - Moon 22 - Jovian Directorate Bureau
60013714,30001489,10000017,-0.649492,N-FKXV V - Moon 12 - Jovian Directorate Academy
60013717,30001518,10000017,-0.28427,H7OL-I III - Moon 3 - Jovian Directorate Bureau
60013720,30001524,10000017,-0.37509,1C-TD6 VIII - Moon 2 - Jovian Directorate Treasury
60013723,30001518,10000017,-0.28427,H7OL-I IV - Moon 10 - Jovian Directorate Bureau
60013726,30001524,10000017,-0.37509,1C-TD6 X - Moon 16 - Jovian Directorate Treasury
60013729,30001521,10000017,-0.293175,0M-M64 VII - Moon 5 - Jovian Directorate Bureau
60013732,30001525,10000017,-0.233588,YBYX-1 I - Jovian Directorate Academy
60013735,30001613,10000019,-0.060426,Z-KPAR VIII - Moon 21 - Jovian Directorate Academy
60013738,30001611,10000019,-0.066618,B-Y06L VII - Moon 4 - Jovian Directorate Bureau
